D2M02 -> LalaDgluMdap 1.0
D2M02 -> ac 0.5
D2M02 -> co2 1.0
D2M02 -> etoh 0.5
D2M02 -> gly 1.0
D2M02 -> h2s 1.0
D2M02 -> pro__L 1.0
D2M02 -> pyr 0.5
D2M02 -> acald 0.5
D2M02 -> thr__L 0.5
D2M02 <- acald 0.5
D2M02 <- ala__D 1.0
D2M02 <- arg__L 1.0
D2M02 <- asp__L 1.0
D2M02 <- glu__L 1.0
D2M02 <- leu__L 1.0
D2M02 <- lys__L 1.0
D2M02 <- thr__L 0.5
D2M02 <- ac 0.5
D2M02 <- etoh 0.5
D2M02 <- pyr 0.5
D2M02 <- glu__D 1
